# Data from http://henke.lbl.gov/optical_constants/filter2.html
# Si3 Density=2.33 Thickness=320. microns
# Photon Energy (eV), Transmission
    12546.      0.29326    
    12606.      0.29834    
    12666.      0.30341    
    12726.      0.30847    
    12786.      0.31352    
    12846.      0.31856    
    12906.      0.32358    
    12966.      0.32859    
    13026.      0.33359    
    13086.      0.33857    
    13146.      0.34353    
    13206.      0.34847    
    13266.      0.35340    
    13326.      0.35831    
    13386.      0.36319    
    13446.      0.36806    
    13505.      0.37290    
    13565.      0.37773    
    13625.      0.38253    
    13685.      0.38730    
    13745.      0.39206    
    13805.      0.39679    
    13865.      0.40149    
    13925.      0.40617    
    13985.      0.41082    
    14045.      0.41545    
    14105.      0.42005    
    14165.      0.42462    
    14225.      0.42917    
    14285.      0.43369    
    14345.      0.43817    
    14405.      0.44264    
    14465.      0.44707    
    14525.      0.45148    
    14585.      0.45586    
    14645.      0.46020    
    14705.      0.46452    
    14765.      0.46881    
    14825.      0.47307    
    14885.      0.47730    
    14945.      0.48149    
    15005.      0.48566    
    15065.      0.48980    
    15125.      0.49391    
    15185.      0.49800    
    15245.      0.50204    
    15305.      0.50606    
    15365.      0.51005    
    15425.      0.51401    
    15485.      0.51794    
    15545.      0.52183    
    15605.      0.52570    
    15665.      0.52954    
    15725.      0.53335    
    15785.      0.53712    
    15845.      0.54087    
    15905.      0.54459    
    15965.      0.54827    
    16025.      0.55193    
    16085.      0.55555    
    16145.      0.55915    
    16205.      0.56271    
    16265.      0.56625    
    16325.      0.56976    
    16385.      0.57323    
    16445.      0.57668    
    16504.      0.58010    
    16564.      0.58349    
    16624.      0.58685    
    16684.      0.59018    
    16744.      0.59348    
    16804.      0.59676    
    16864.      0.60000    
    16924.      0.60322    
    16984.      0.60641    
    17044.      0.60957    
    17104.      0.61270    
    17164.      0.61581    
    17224.      0.61889    
    17284.      0.62194    
    17344.      0.62497    
    17404.      0.62796    
    17464.      0.63093    
    17524.      0.63388    
    17584.      0.63680    
    17644.      0.63969    
    17704.      0.64255    
    17764.      0.64540    
    17824.      0.64821    
    17884.      0.65100    
    17944.      0.65376    
    18004.      0.65650    
    18064.      0.65922    
    18124.      0.66191    
    18184.      0.66457    
    18244.      0.66721    
    18304.      0.66983    
    18364.      0.67242    
    18424.      0.67499    
    18484.      0.67753    
    18544.      0.68006    
    18604.      0.68256    
    18664.      0.68503    
    18724.      0.68749    
    18784.      0.68992    
    18844.      0.69233    
    18904.      0.69472    
    18964.      0.69708    
    19024.      0.69942    
    19084.      0.70175    
    19144.      0.70404    
    19204.      0.70632    
    19264.      0.70858    
    19324.      0.71082    
    19384.      0.71304    
    19444.      0.71523    
    19504.      0.71741    
    19563.      0.71956    
    19623.      0.72170    
    19683.      0.72382    
    19743.      0.72591    
    19803.      0.72799    
    19863.      0.73005    
    19923.      0.73209    
    19983.      0.73412    
    20043.      0.73612    
    20103.      0.73811    
    20163.      0.74007    
    20223.      0.74202    
    20283.      0.74395    
    20343.      0.74587    
    20403.      0.74776    
    20463.      0.74964    
    20523.      0.75150    
    20583.      0.75334    
    20643.      0.75517    
    20703.      0.75698    
    20763.      0.75877    
    20823.      0.76055    
    20883.      0.76230    
    20943.      0.76405    
    21003.      0.76577    
    21063.      0.76748    
    21123.      0.76918    
    21183.      0.77086    
    21243.      0.77252    
    21303.      0.77417    
    21363.      0.77580    
    21423.      0.77742    
    21483.      0.77902    
    21543.      0.78061    
    21603.      0.78218    
    21663.      0.78374    
    21723.      0.78529    
    21783.      0.78682    
    21843.      0.78833    
    21903.      0.78984    
    21963.      0.79133    
    22023.      0.79280    
    22083.      0.79426    
    22143.      0.79571    
    22203.      0.79715    
    22263.      0.79857    
    22323.      0.79998    
    22383.      0.80138    
    22443.      0.80276    
    22502.      0.80413    
    22562.      0.80549    
    22622.      0.80684    
    22682.      0.80817    
    22742.      0.80949    
    22802.      0.81080    
    22862.      0.81210    
    22922.      0.81339    
    22982.      0.81466    
    23042.      0.81593    
    23102.      0.81718    
    23162.      0.81842    
    23222.      0.81965    
    23282.      0.82087    
    23342.      0.82208    
    23402.      0.82328    
    23462.      0.82446    
    23522.      0.82564    
    23582.      0.82680    
    23642.      0.82796    
    23702.      0.82911    
    23762.      0.83024    
    23822.      0.83137    
    23882.      0.83248    
    23942.      0.83359    
    24002.      0.83468    
    24062.      0.83577    
    24122.      0.83684    
    24182.      0.83791    
    24242.      0.83897    
    24302.      0.84002    
    24362.      0.84105    
    24422.      0.84208    
    24482.      0.84311    
    24542.      0.84412    
    24602.      0.84512    
    24662.      0.84612    
    24722.      0.84710    
    24782.      0.84808    
    24842.      0.84905    
    24902.      0.85001    
    24962.      0.85096    
    25022.      0.85191    
    25082.      0.85284    
    25142.      0.85377    
    25202.      0.85469    
    25262.      0.85560    
    25322.      0.85651    
    25382.      0.85740    
    25442.      0.85829    
    25501.      0.85917    
    25561.      0.86005    
    25621.      0.86091    
    25681.      0.86177    
    25741.      0.86262    
    25801.      0.86347    
    25861.      0.86431    
    25921.      0.86514    
    25981.      0.86596    
    26041.      0.86678    
    26101.      0.86759    
    26161.      0.86839    
    26221.      0.86918    
    26281.      0.86997    
    26341.      0.87076    
    26401.      0.87153    
    26461.      0.87230    
    26521.      0.87307    
    26581.      0.87382    
    26641.      0.87457    
    26701.      0.87532    
    26761.      0.87606    
    26821.      0.87679    
    26881.      0.87751    
    26941.      0.87823    
    27001.      0.87895    
    27061.      0.87966    
    27121.      0.88036    
    27181.      0.88106    
    27241.      0.88175    
    27301.      0.88243    
    27361.      0.88311    
    27421.      0.88379    
    27481.      0.88446    
    27541.      0.88512    
    27601.      0.88578    
    27661.      0.88643    
    27721.      0.88708    
    27781.      0.88772    
    27841.      0.88836    
    27901.      0.88899    
    27961.      0.88962    
    28021.      0.89024    
    28081.      0.89086    
    28141.      0.89147    
    28201.      0.89207    
    28261.      0.89268    
    28321.      0.89327    
    28381.      0.89387    
    28441.      0.89445    
    28500.      0.89504    
    28560.      0.89562    
    28620.      0.89619    
    28680.      0.89676    
    28740.      0.89732    
    28800.      0.89789    
    28860.      0.89844    
    28920.      0.89899    
    28980.      0.89954    
    29040.      0.90008    
    29100.      0.90062    
    29160.      0.90116    
    29220.      0.90169    
    29280.      0.90222    
    29340.      0.90274    
    29400.      0.90326    
    29460.      0.90377    
    29520.      0.90428    
    29580.      0.90479    
    29640.      0.90529    
    29700.      0.90579    
    29760.      0.90628    
    29820.      0.90677    
    29880.      0.90726    
    29940.      0.90774    
    30000.      0.90822    
